"PRODUCT_LINE","GENDER","AGE","MARITAL_STATUS","PROFESSION"
"Mountaineering Equipment","F","27","Single","Student"
"Mountaineering Equipment","F","27","Single","Student"
"Mountaineering Equipment","F","27","Single","Student"
"Outdoor Protection","F","27","Single","Student"
"Camping Equipment","M","33","Married","Professional"
"Golf Equipment","M","33","Married","Professional"
"Personal Accessories","F","27","Married","Sales"
"Camping Equipment","M","26","Married","Other"
"Camping Equipment","M","33","Married","Other"
"Camping Equipment","M","34","Married","Sales"
"Camping Equipment","M","39","Married","Sales"
"Personal Accessories","F","42","Married","Other"
"Mountaineering Equipment","M","28","Single","Professional"
"Personal Accessories","M","23","Single","Student"
"Camping Equipment","F","41","Married","Executive"
"Camping Equipment","F","41","Married","Executive"
"Personal Accessories","F","46","Married","Other"
"Camping Equipment","F","66","Unspecified","Hospitality"
"Personal Accessories","F","66","Unspecified","Hospitality"
"Golf Equipment","M","43","Married","Other"
"Personal Accessories","M","43","Married","Other"
"Personal Accessories","F","NA","Married","Executive"
"Personal Accessories","M","43","Married","Other"
"Personal Accessories","M","21","Single","Student"
"Camping Equipment","M","42","Married","Other"
"Camping Equipment","M","27","Single","Trades"
"Camping Equipment","M","20","Single","OTHER"
"Camping Equipment","M","20","Single","Other"
"Camping Equipment","M","28","Single","Professional"
"Camping Equipment","M","31","Married","Trades"
"Mountaineering Equipment","M","26","Single","Other"
"Mountaineering Equipment","M","23","Single","Sales"
"Camping Equipment","F","35","Married","Other"
"Outdoor Protection","F","35","Married","OTHER"
"Golf Equipment","M","58","Married","Other"
"Personal Accessories","F","49","Married","Other"
"Personal Accessories","F","41","Married","RETIRED"
"Personal Accessories","F","63","Married","Retired"
"Camping Equipment","F","38","Married","Other"
"Camping Equipment","F","30","Married","Hospitality"
"Camping Equipment","F","27","Single","Other"
"Camping Equipment","F","27","Single","Other"
"Personal Accessories","M","33","Married","Sales"
"Personal Accessories","M","33","Married","Sales"
"Camping Equipment","M","44","Married","Other"
"Camping Equipment","M","24","Single","Other"
"Camping Equipment","F","44","Married","Other"
"Outdoor Protection","F","44","Married","OTHER"
"Personal Accessories","F","35","Married","Executive"
"Camping Equipment","M","24","Single","Other"
"Camping Equipment","M","24","Single","Other"
"Camping Equipment","M","44","Married","Trades"
"Camping Equipment","M","44","Married","TRADES"
"Camping Equipment","M","44","Married","Trades"
"Camping Equipment","F","25","Single","Other"
"Camping Equipment","F","25","Single","Other"
"Camping Equipment","F","25","Single","Other"
"Camping Equipment","F","25","Single","Other"
"Camping Equipment","M","41","Single","Sales"
"Mountaineering Equipment","M","41","Single","Sales"
"Mountaineering Equipment","M","41","Single","Sales"
"Camping Equipment","M","41","Single","Sales"
"Golf Equipment","M","40","Married","Professional"
"Camping Equipment","F","39","Married","Executive"
"Camping Equipment","M","40","Married","Executive"
"Camping Equipment","M","40","Married","Executive"
"Camping Equipment","F","43","Married","Other"
"Camping Equipment","F","43","Married","Other"
"Personal Accessories","M","40","Married","Professional"
"Camping Equipment","M","24","Single","Student"
"Mountaineering Equipment","M","39","Single","Executive"
"Personal Accessories","F","29","Single","Professional"
"Personal Accessories","F","29","Single","PROFESSIONAL"
"Personal Accessories","F","NA","Single","Student"
"Mountaineering Equipment","M","27","Single","TRADES"
"Camping Equipment","M","27","Single","Trades"
"Camping Equipment","M","27","Single","Trades"
"Camping Equipment","M","22","Single","Trades"
"Personal Accessories","F","37","Married","Executive"
"Camping Equipment","M","33","Married","Executive"
"Personal Accessories","F","25","Single","RETAIL"
"Camping Equipment","M","33","Married","Executive"
"Camping Equipment","M","43","Married","Executive"
"Camping Equipment","M","NA","Married","Executive"
"Mountaineering Equipment","M","25","Married","Other"
"Personal Accessories","M","NA","Married","OTHER"
"Camping Equipment","M","24","Single","Trades"
"Camping Equipment","M","24","Single","Trades"
"Camping Equipment","F","38","Married","Executive"
"Personal Accessories","F","28","Single","Professional"
"Personal Accessories","F","37","Single","Other"
"Camping Equipment","M","36","Single","Executive"
"Personal Accessories","M","36","Single","Executive"
"Camping Equipment","F","29","Single","Retail"
"Mountaineering Equipment","F","29","Single","Retail"
"Personal Accessories","F","38","Married","Sales"
"Personal Accessories","M","31","Married","Other"
"Camping Equipment","M","34","Married","Other"
"Camping Equipment","F","47","Married","Other"
"Outdoor Protection","F","47","Married","Other"
"Personal Accessories","F","26","Married","Retail"
"Personal Accessories","F","47","Married","Professional"
"Mountaineering Equipment","M","41","Married","Professional"
"Camping Equipment","F","44","Married","Other"
"Golf Equipment","F","31","Married","Other"
"Golf Equipment","F","31","Married","Other"
"Personal Accessories","F","23","Single","Student"
"Camping Equipment","F","42","Unspecified","Hospitality"
"Camping Equipment","F","44","Unspecified","Hospitality"
"Outdoor Protection","F","44","Unspecified","Hospitality"
"Golf Equipment","M","46","Married","PROFESSIONAL"
"Golf Equipment","M","46","Married","Professional"
"Golf Equipment","M","58","Married","Professional"
"Golf Equipment","M","58","Married","Professional"
"Camping Equipment","F","42","Married","Other"
"Personal Accessories","F","42","Married","OTHER"
"Golf Equipment","M","41","Married","Other"
"Golf Equipment","M","41","Married","Other"
"Personal Accessories","F","27","Single","Professional"
"Personal Accessories","F","NA","Married","RETIRED"
"Personal Accessories","F","37","Single","Other"
"Camping Equipment","M","30","Married","OTHER"
"Mountaineering Equipment","F","37","Married","Professional"
"Personal Accessories","F","37","Married","Professional"
"Personal Accessories","F","28","Single","Professional"
"Camping Equipment","M","20","Single","Trades"
"Camping Equipment","M","20","Single","Trades"
"Golf Equipment","M","55","Married","Other"
"Golf Equipment","M","55","Married","Other"
"Golf Equipment","M","55","Married","Other"
"Camping Equipment","M","40","Married","Executive"
"Camping Equipment","M","22","Single","Other"
"Personal Accessories","F","25","Married","Other"
"Camping Equipment","M","43","Married","Other"
"Personal Accessories","F","24","Single","Other"
"Mountaineering Equipment","M","41","Single","Other"
"Mountaineering Equipment","M","41","Single","Other"
"Personal Accessories","F","36","Married","Other"
"Personal Accessories","F","36","Married","Other"
"Mountaineering Equipment","M","24","Single","RETAIL"
"Mountaineering Equipment","M","24","Single","Retail"
"Camping Equipment","M","21","Single","Sales"
"Golf Equipment","M","41","Married","Trades"
"Mountaineering Equipment","F","26","Single","Student"
"Golf Equipment","M","49","Married","Retired"
"Golf Equipment","M","49","Married","Retired"
"Camping Equipment","M","33","Married","Other"
"Outdoor Protection","M","33","Married","Other"
"Golf Equipment","M","NA","Married","Trades"
"Golf Equipment","M","58","Married","Trades"
"Personal Accessories","M","36","Married","Professional"
"Golf Equipment","M","48","Married","Trades"
"Golf Equipment","M","48","Married","Trades"
"Personal Accessories","F","19","Single","Other"
"Mountaineering Equipment","F","25","Single","OTHER"
"Golf Equipment","M","55","Unspecified","Other"
"Golf Equipment","M","55","Unspecified","Other"
"Camping Equipment","F","43","Unspecified","Hospitality"
"Mountaineering Equipment","M","20","Single","Sales"
"Personal Accessories","F","41","Married","Professional"
"Personal Accessories","M","21","Single","Other"
"Golf Equipment","M","NA","Married","Trades"
"Golf Equipment","F","32","Married","Other"
"Camping Equipment","M","26","Single","Other"
"Personal Accessories","F","20","Single","Other"
"Camping Equipment","F","19","Single","Hospitality"
"Camping Equipment","F","19","Single","Hospitality"
"Camping Equipment","F","19","Single","Hospitality"
"Camping Equipment","F","19","Single","Hospitality"
"Golf Equipment","M","59","Married","Other"
"Personal Accessories","F","45","Married","Executive"
"Camping Equipment","M","40","Married","Executive"
"Camping Equipment","M","40","Married","EXECUTIVE"
"Camping Equipment","M","41","Married","Executive"
"Camping Equipment","M","41","Married","Executive"
"Mountaineering Equipment","F","30","Married","Professional"
"Personal Accessories","F","30","Married","Professional"
"Camping Equipment","F","26","Married","Sales"
"Personal Accessories","F","26","Married","SALES"
"Mountaineering Equipment","M","26","Single","Trades"
"Camping Equipment","M","29","Single","Other"
"Personal Accessories","F","34","Single","PROFESSIONAL"
"Personal Accessories","F","20","Single","Professional"
"Camping Equipment","F","30","Married","EXECUTIVE"
"Outdoor Protection","F","30","Married","Executive"
"Camping Equipment","M","30","Married","Other"
"Personal Accessories","F","25","Single","PROFESSIONAL"
"Personal Accessories","F","25","Single","Professional"
"Camping Equipment","F","25","Single","Professional"
"Camping Equipment","F","45","Married","Hospitality"
"Camping Equipment","F","45","Married","Hospitality"
"Camping Equipment","M","37","Married","Executive"
"Camping Equipment","M","37","Married","Executive"
"Camping Equipment","M","37","Married","Executive"
"Mountaineering Equipment","F","38","Married","Other"
"Personal Accessories","F","28","Married","Executive"
"Personal Accessories","F","35","Single","Other"
"Personal Accessories","F","NA","Married","Other"
"Outdoor Protection","F","61","Married","Other"
"Camping Equipment","M","20","Single","Other"
"Camping Equipment","M","20","Single","Other"
"Mountaineering Equipment","F","29","Single","Professional"
"Personal Accessories","F","22","Single","Other"
"Personal Accessories","F","37","Single","Other"
"Camping Equipment","M","24","Single","Executive"
"Camping Equipment","M","24","Single","Executive"
"Mountaineering Equipment","M","26","Married","Sales"
"Mountaineering Equipment","M","27","Single","OTHER"
"Personal Accessories","F","43","Married","Professional"
"Golf Equipment","F","59","Married","Other"
"Camping Equipment","F","41","Married","Professional"
"Personal Accessories","F","41","Married","PROFESSIONAL"
"Camping Equipment","F","30","Married","Other"
"Camping Equipment","F","30","Married","Other"
"Camping Equipment","F","30","Married","Other"
"Outdoor Protection","F","30","Married","OTHER"
"Camping Equipment","M","30","Married","Other"
"Camping Equipment","M","25","Single","Professional"
"Camping Equipment","M","25","Single","Professional"
"Camping Equipment","M","42","Married","Sales"
"Personal Accessories","F","45","Married","PROFESSIONAL"
"Camping Equipment","F","NA","Unspecified","Hospitality"
"Camping Equipment","F","34","Married","Other"
"Camping Equipment","M","20","Single","Trades"
"Camping Equipment","M","20","Single","Trades"
"Personal Accessories","F","33","Single","Other"
"Camping Equipment","F","31","Married","Executive"
"Outdoor Protection","F","31","Married","EXECUTIVE"
"Mountaineering Equipment","M","28","Single","TRADES"
"Camping Equipment","M","35","Married","Trades"
"Camping Equipment","M","35","Married","Trades"
"Camping Equipment","M","40","Married","Other"
"Mountaineering Equipment","M","40","Married","OTHER"
"Personal Accessories","M","26","Married","OTHER"
"Personal Accessories","M","25","Married","Other"
"Personal Accessories","F","33","Married","Other"
